Brand,Name,Price,Processor_Name,Processor_Brand,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD,Adapter,Battery_Life,Name_Clean,RAM_GB,RAM_Expandable_GB,Display_Size,SSD_GB,HDD_GB,Storage_GB,Adapter_W,GPU_VRAM_GB,CPU_Tier,CPU_Gen,Battery_Hours,Battery_Imputed,Price_Bin,Has_Dedicated_GPU,CPU_Score,GPU_Score,Portability_Score,RAM_Score,Storage_Score,Programming_Score,AI_Development_Score,Gaming_Score,Video_Editing_Score,Budget_Score,Battery_Score,Office_Student_Score,Overall_Rating
MSI,MSI Prestige 14 AI Studio C1UDXG-030IN Laptop (14 Inch | Core Ultra 7 | 32 GB | Windows 11 | 1 TB SSD)::617705::computer::laptops,447166,Intel Core Ultra 7,Intel,Not Expandable,32 GB ,DDR5 RAM,1.4,LCD,14 ,"GeForce RTX 3050 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,140,140W Adapter,MSI Prestige 14 AI Studio C1UDXG-030IN Laptop (14 Inch | Core Ultra 7 | 32 GB | Windows 11 | 1 TB SSD),32,0,14.0,1024,0,1024,140.0,6,High End,Standard,6.0,1,Premium,1,69.5,70.0,62.1,100.0,100.0,87.8,80.4,69.8,80.2,10.0,40.0,37.6,65.4
ASUS,ASUS Vivobook S16 OLED S5606MA-MX551WS Laptop (16 Inch | Core Ultra 5 | 16 GB | Windows 11 | 1 TB SSD)::617702::computer::laptops,344079,Intel Core Ultra 5,Intel, 16 GB Expandable,16 GB LP,LPDDR5X RAM,1.2,LED,16 ,Arc,Intel,1024 GB SSD Storage,No HDD,90, Upto 16 Hrs Battery Life,ASUS Vivobook S16 OLED S5606MA-MX551WS Laptop (16 Inch | Core Ultra 5 | 16 GB | Windows 11 | 1 TB SSD),16,16,16.0,1024,0,1024,90.0,0,Mid Range,Standard,16.0,0,Premium,0,48.5,28.0,30.5,50.0,100.0,59.4,39.8,34.2,55.2,25.0,100.0,56.7,45.6
MSI,MSI Summit E13 AI Evo A1MTG-040IN Laptop (13.3 Inch | Core Ultra 5 | 16 GB | Windows 11 | 1 TB SSD)::617689::computer::laptops,464366,Intel Core Ultra 5,Intel,Not Expandable,16 GB LP,LPDDR5 RAM,1.2,LCD,13.3 ,Arc,Intel,1024 GB SSD Storage,No HDD,65,65W Adapter,MSI Summit E13 AI Evo A1MTG-040IN Laptop (13.3 Inch | Core Ultra 5 | 16 GB | Windows 11 | 1 TB SSD),16,0,13.3,1024,0,1024,65.0,0,Mid Range,Standard,6.0,1,Premium,0,48.5,28.0,73.2,50.0,100.0,59.4,39.8,34.2,48.8,10.0,40.0,40.9,51.0
Lenovo,Lenovo ThinkPad E14 Gen 4 (21E3S06300) Laptop (14 Inch | Core i5 12th Gen | 8 GB | DOS | 512 GB SSD)::617648::computer::laptops,227037,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB ,DDR4 RAM,4.2,LCD,14 ,UHD,Intel,512 GB SSD Storage,No HDD,no,Upto 9.4 Hrs Battery Life,Lenovo ThinkPad E14 Gen 4 (21E3S06300) Laptop (14 Inch | Core i5 12th Gen | 8 GB | DOS | 512 GB SSD),8,0,14.0,512,0,512,65.0,0,Mid Range,12th Gen,9.4,0,High,0,63.5,12.0,62.1,25.0,50.0,45.4,26.8,27.4,27.4,50.5,62.7,58.8,50.9
HP,HP 14-hr0000AU (8H9G3PA) Laptop (14 Inch | AMD Quad Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::617154::computer::laptops,204291,AMD Quad-Core Ryzen 5,Amd, 16 GB Expandable,16 GB LP,LPDDR5 RAM,4.2,LCD,14 ,Radeon,AMD,512 GB SSD Storage,No HDD,no,Upto 11.15 Hrs Battery Life,HP 14-hr0000AU (8H9G3PA) Laptop (14 Inch | AMD Quad Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD),16,16,14.0,512,0,512,65.0,0,Mid Range,Modern Series,11.25,0,High,0,63.5,22.0,62.1,50.0,50.0,55.4,35.0,34.4,38.4,55.5,75.0,65.3,55.7
Lenovo,Lenovo Legion Pro 7i (83DE001HIN) Laptop (16 Inch | Core i9 14th Gen | 32 GB | Windows 11 | 1 TB SSD)::617163::computer::laptops,1112806,Intel Core i9 (14th Gen),Intel, 32 GB Expandable,32 GB ,DDR5 RAM,2.2,LCD,16 ,"GeForce RTX 4080 GPU, 12 GB",NVIDIA,1024 GB SSD Storage,No HDD,330, Upto 6 Hrs Battery Life,Lenovo Legion Pro 7i (83DE001HIN) Laptop (16 Inch | Core i9 14th Gen | 32 GB | Windows 11 | 1 TB SSD),32,32,16.0,1024,0,1024,330.0,12,Ultra Enthusiast,14th Gen,6.0,0,Premium,1,93.5,95.0,30.5,100.0,100.0,97.4,96.4,94.6,93.7,10.0,40.0,28.2,68.8
Lenovo,Lenovo V14 (82KAA0AMIH) Laptop (14 Inch | Core i5 11th Gen | 8 GB | DOS | 512 GB SSD)::617795::computer::laptops,156486,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8 GB ,DDR4 RAM,2.4,LCD,14 ,UHD,Intel,512 GB SSD Storage,No HDD,no,,Lenovo V14 (82KAA0AMIH) Laptop (14 Inch | Core i5 11th Gen | 8 GB | DOS | 512 GB SSD),8,16,14.0,512,0,512,65.0,0,Mid Range,11th Gen,8.0,1,Mid,0,54.5,12.0,62.1,25.0,50.0,41.8,25.0,24.7,27.4,65.9,53.3,59.7,48.2
Lenovo,Lenovo ThinkPad E14 Gen 4 (21E3S00P00) Laptop (14 Inch | Core i5 12th Gen | 8 GB | DOS | 512 GB SSD)::617650::computer::laptops,233917,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB ,DDR4 RAM,4.2,LCD,14 ,UHD,Intel,512 GB SSD Storage,No HDD,no,Upto 9.4 Hrs Battery Life,Lenovo ThinkPad E14 Gen 4 (21E3S00P00) Laptop (14 Inch | Core i5 12th Gen | 8 GB | DOS | 512 GB SSD),8,0,14.0,512,0,512,65.0,0,Mid Range,12th Gen,9.4,0,High,0,63.5,12.0,62.1,25.0,50.0,45.4,26.8,27.4,27.4,49.0,62.7,58.4,50.9
MSI,MSI Commercial 14 H A13MG vPro-069IN Laptop (14 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::617118::computer::laptops,326766,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB ,DDR4 RAM,4.7,LCD,14 ,Iris Xe,Intel,1024 GB SSD Storage,No HDD,no,,MSI Commercial 14 H A13MG vPro-069IN Laptop (14 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 1 TB SSD),16,0,14.0,1024,0,1024,65.0,0,Mid Range,13th Gen,6.0,1,Premium,0,65.0,25.0,62.1,50.0,100.0,66.0,35.0,37.0,49.4,28.8,40.0,43.3,54.3
Lenovo,Lenovo ThinkPad E15 Gen 4 (21E6S05E00) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | DOS | 512 GB SSD)::617644::computer::laptops,161677,Intel Core i3 (12th Gen),Intel,Not Expandable,8 GB ,DDR4 RAM,4.2,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,no,Upto 10 Hrs Battery Life,Lenovo ThinkPad E15 Gen 4 (21E6S05E00) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | DOS | 512 GB SSD),8,0,15.6,512,0,512,65.0,0,Entry Level,12th Gen,10.0,0,Mid,0,43.5,12.0,36.8,25.0,50.0,37.4,22.8,21.4,31.2,64.8,66.7,57.1,39.0
MSI,MSI Sword 16 HX B14VGKG-207IN Laptop (16 Inch | Core i7 14th Gen | 16 GB | Windows 11 | 1 TB SSD)::617083::computer::laptops,533166,Intel Core i7 (14th Gen),Intel,Not Expandable,16 GB ,DDR5 RAM,5.5,LCD,16 ,"GeForce RTX 4070 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,,MSI Sword 16 HX B14VGKG-207IN Laptop (16 Inch | Core i7 14th Gen | 16 GB | Windows 11 | 1 TB SSD),16,0,16.0,1024,0,1024,120.0,8,High End,14th Gen,6.0,1,Premium,1,85.0,85.0,30.5,50.0,100.0,74.0,72.8,85.0,75.2,10.0,40.0,28.2,60.5
Lenovo,Lenovo IdeaPad Slim 3 (82H803W7IN) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::617763::computer::laptops,122120,Intel Core i3 (11th Gen),Intel, 16 GB Expandable,8 GB ,DDR4 RAM,3.0,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,no,Upto 8 Hrs Battery Life,Lenovo IdeaPad Slim 3 (82H803W7IN) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD),8,16,15.6,512,0,512,45.0,0,Entry Level,11th Gen,8.0,0,Budget,0,37.5,12.0,36.8,25.0,50.0,35.0,21.6,19.6,31.2,73.4,53.3,54.4,36.4
MSI,MSI Sword 16 HX B14VEKG-210IN Laptop (16 Inch | Core i7 14th Gen | 16 GB | Windows 11 | 1 TB SSD)::617081::computer::laptops,429966,Intel Core i7 (14th Gen),Intel,Not Expandable,16 GB ,DDR5 RAM,5.5,LCD,16 ,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,,MSI Sword 16 HX B14VEKG-210IN Laptop (16 Inch | Core i7 14th Gen | 16 GB | Windows 11 | 1 TB SSD),16,0,16.0,1024,0,1024,120.0,6,High End,14th Gen,6.0,1,Premium,1,85.0,73.0,30.5,50.0,100.0,74.0,67.4,76.6,71.0,10.0,40.0,28.2,58.7
MSI,MSI Creator Z17 HX Studio A14VGT-262IN Laptop (17 Inch | Core i7 14th Gen | 32 GB | Windows 11 | 2 TB SSD)::617116::computer::laptops,997566,Intel Core i7 (14th Gen),Intel,Not Expandable,32 GB ,DDR5 RAM,5.5,LCD,17 ,"GeForce RTX 4070 GPU, 8 GB",NVIDIA,2048 GB SSD Storage,No HDD,240,240W Adapter,MSI Creator Z17 HX Studio A14VGT-262IN Laptop (17 Inch | Core i7 14th Gen | 32 GB | Windows 11 | 2 TB SSD),32,0,17.0,2048,0,2048,240.0,8,High End,14th Gen,6.0,1,Premium,1,85.0,85.0,14.7,100.0,100.0,94.0,90.2,85.0,92.5,10.0,40.0,23.4,60.4
MSI,MSI Pulse 16 AI C1VFKG-030IN Laptop (16 Inch | Core Ultra 7 | 16 GB | Windows 11 | 1 TB SSD)::617087::computer::laptops,515966,Intel Core Ultra 7,Intel,Not Expandable,16 GB ,DDR5 RAM,4.8,LCD,16 ,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,,MSI Pulse 16 AI C1VFKG-030IN Laptop (16 Inch | Core Ultra 7 | 16 GB | Windows 11 | 1 TB SSD),16,0,16.0,1024,0,1024,120.0,8,High End,Standard,6.0,1,Premium,1,85.0,85.0,30.5,50.0,100.0,74.0,72.8,85.0,75.2,10.0,40.0,28.2,60.5
ASUS,ASUS VivoBook 16 X1605ZAC-MB742WS Laptop (16 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::617106::computer::laptops,233886,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB ,DDR4 RAM,2.3,LCD,16 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,ASUS VivoBook 16 X1605ZAC-MB742WS Laptop (16 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD),16,0,16.0,512,0,512,65.0,0,High End,12th Gen,8.0,1,High,0,74.0,25.0,30.5,50.0,50.0,59.6,35.0,39.7,44.2,49.0,53.3,45.2,49.3
Lenovo,Lenovo LOQ 15IAX9 (83GS003UIN) Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::617093::computer::laptops,240766,Intel Core i5 (12th Gen),Intel, 32 GB Expandable,16 GB ,DDR5 RAM,2.4,LCD,15.6 ,"GeForce RTX 3050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,170, Upto 6 Hrs Battery Life,Lenovo LOQ 15IAX9 (83GS003UIN) Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD),16,32,15.6,512,0,512,170.0,6,Mid Range,12th Gen,6.0,0,High,1,54.5,70.0,36.8,50.0,50.0,51.8,59.9,65.4,59.0,47.5,40.0,41.3,50.1
MSI,MSI Pulse 16 AI C1VGKG-028IN Laptop (16 Inch | Core Ultra 9 | 32 GB | Windows 11 | 1 TB SSD)::617086::computer::laptops,636366,Intel Core Ultra 9,Intel,Not Expandable,32 GB ,DDR5 RAM,1.0,LCD,16 ,"GeForce RTX 4070 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,,MSI Pulse 16 AI C1VGKG-028IN Laptop (16 Inch | Core Ultra 9 | 32 GB | Windows 11 | 1 TB SSD),32,0,16.0,1024,0,1024,120.0,8,Budget,Standard,6.0,1,Premium,1,10.0,85.0,30.5,100.0,100.0,64.0,75.2,62.5,90.2,10.0,40.0,28.2,39.8
MSI,MSI Stealth 14 AI Studio A1VFG-053IN Laptop (14 Inch | Core Ultra 7 | 16 GB | Windows 11 | 1 TB SSD)::617090::computer::laptops,653566,Intel Core Ultra 7,Intel,Not Expandable,16 GB ,DDR5 RAM,4.8,LCD,14 ,"GeForce RTX 4060 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,240,240W Adapter,MSI Stealth 14 AI Studio A1VFG-053IN Laptop (14 Inch | Core Ultra 7 | 16 GB | Windows 11 | 1 TB SSD),16,0,14.0,1024,0,1024,240.0,6,High End,Standard,6.0,1,Premium,1,85.0,73.0,62.1,50.0,100.0,74.0,67.4,76.6,66.2,10.0,40.0,37.6,66.9
MSI,MSI Pulse 16 AI C1VGKG-029IN Laptop (16 Inch | Core Ultra 7 | 32 GB | Windows 11 | 1 TB SSD)::617089::computer::laptops,584766,Intel Core Ultra 7,Intel,Not Expandable,32 GB ,DDR5 RAM,4.8,LCD,16 ,"GeForce RTX 4070 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,,MSI Pulse 16 AI C1VGKG-029IN Laptop (16 Inch | Core Ultra 7 | 32 GB | Windows 11 | 1 TB SSD),32,0,16.0,1024,0,1024,120.0,8,High End,Standard,6.0,1,Premium,1,85.0,85.0,30.5,100.0,100.0,94.0,90.2,85.0,90.2,10.0,40.0,28.2,64.5
MSI,MSI Sword 16 HX B14VFKG-208IN Laptop (16 Inch | Core i7 14th Gen | 16 GB | Windows 11 | 1 TB SSD)::617084::computer::laptops,464366,Intel Core i7 (14th Gen),Intel,Not Expandable,16 GB ,DDR5 RAM,5.5,LCD,16 ,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,Upto 6 Hrs Battery Life,MSI Sword 16 HX B14VFKG-208IN Laptop (16 Inch | Core i7 14th Gen | 16 GB | Windows 11 | 1 TB SSD),16,0,16.0,1024,0,1024,120.0,8,High End,14th Gen,6.0,0,Premium,1,85.0,85.0,30.5,50.0,100.0,74.0,72.8,85.0,75.2,10.0,40.0,28.2,60.5
MSI,MSI Katana 15 B13VGK-2009IN Laptop (15.6 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::617080::computer::laptops,464366,Intel Core i7 (13th Gen),Intel, 64 GB Expandable,16 GB ,DDR5 RAM,4.8,LCD,15.6 ,"GeForce RTX 4070 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,,MSI Katana 15 B13VGK-2009IN Laptop (15.6 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD),16,64,15.6,1024,0,1024,120.0,8,High End,13th Gen,6.0,1,Premium,1,85.0,85.0,36.8,50.0,100.0,74.0,72.8,85.0,74.2,10.0,40.0,30.1,62.2
MSI,MSI Creator 16 AI Studio A1VHG-058IN Laptop (16 Inch | Core Ultra 9 | 64 GB | Windows 11 | 2 TB SSD)::617091::computer::laptops,1135166,Intel Core Ultra 9,Intel,Not Expandable,64 GB ,DDR5 RAM,1.0,LCD,16 ,"GeForce RTX 4080 GPU, 12 GB",NVIDIA,2048 GB SSD Storage,No HDD,240,240W Adapter,MSI Creator 16 AI Studio A1VHG-058IN Laptop (16 Inch | Core Ultra 9 | 64 GB | Windows 11 | 2 TB SSD),64,0,16.0,2048,0,2048,240.0,12,Budget,Standard,6.0,1,Premium,1,10.0,95.0,30.5,100.0,100.0,64.0,79.8,69.5,93.7,10.0,40.0,28.2,41.3
MSI,MSI Pulse 17 AI C1VGKG-030IN Laptop (17 Inch | Core Ultra 9 | 32 GB | Windows 11 | 1 TB SSD)::617071::computer::laptops,653566,Intel Core Ultra 9,Intel,Not Expandable,32 GB ,DDR5 RAM,4.8,LCD,17 ,"GeForce RTX 4070 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,,MSI Pulse 17 AI C1VGKG-030IN Laptop (17 Inch | Core Ultra 9 | 32 GB | Windows 11 | 1 TB SSD),32,0,17.0,1024,0,1024,120.0,8,Budget,Standard,6.0,1,Premium,1,25.0,85.0,14.7,100.0,100.0,70.0,78.2,67.0,92.5,10.0,40.0,23.4,40.6
MSI,MSI Thin 15 B12VE-1688IN Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::617157::computer::laptops,302686,Intel Core i7 (12th Gen),Intel, 64 GB Expandable,16 GB ,DDR4 RAM,4.7,LCD,15.6 ,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,120,120W Adapter,MSI Thin 15 B12VE-1688IN Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD),16,64,15.6,512,0,512,120.0,6,High End,12th Gen,6.0,1,Premium,1,85.0,73.0,36.8,50.0,50.0,64.0,67.4,76.6,60.0,34.0,40.0,37.3,59.8
MSI,MSI Raider GE68 HX 14VIG-469IN Laptop (16 Inch | Core i9 14th Gen | 32 GB | Windows 11 | 1 TB SSD)::617544::computer::laptops,1203966,Intel Core i9 (14th Gen),Intel,Not Expandable,32 GB ,DDR5 RAM,5.5,LCD,16 ,"GeForce RTX 4090 GPU, 16 GB",NVIDIA,1024 GB SSD Storage,No HDD,330,330W Adapter,MSI Raider GE68 HX 14VIG-469IN Laptop (16 Inch | Core i9 14th Gen | 32 GB | Windows 11 | 1 TB SSD),32,0,16.0,1024,0,1024,330.0,16,Ultra Enthusiast,14th Gen,6.0,1,Premium,1,100.0,100.0,30.5,100.0,100.0,100.0,100.0,100.0,95.4,10.0,40.0,28.2,71.7
HP,HP Omen 16-wf1096TX (A0EH4PA) Laptop (16.1 Inch | Core i7 14th Gen | 16 GB | Windows 11 | 1 TB SSD)::617513::computer::laptops,467806,Intel Core i7 (14th Gen),Intel,Not Expandable,16 GB ,DDR5 RAM,4.8,LCD,16.1 ,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,230,230W Adapter,HP Omen 16-wf1096TX (A0EH4PA) Laptop (16.1 Inch | Core i7 14th Gen | 16 GB | Windows 11 | 1 TB SSD),16,0,16.1,1024,0,1024,230.0,8,High End,14th Gen,11.75,1,Premium,1,85.0,85.0,28.9,50.0,100.0,74.0,72.8,85.0,75.4,10.0,78.3,43.0,63.2
Lenovo,Lenovo IdeaPad 14IGL7 (82V6005CIN) Laptop (14 Inch | Intel Celeron Dual Core | 4 GB | Windows 11 | 256 GB SSD)::617068::computer::laptops,72206,Intel Celeron Dual-Core,Intel, 4 GB Expandable,4 GB ,DDR4 RAM,1.1,LCD,14 ,UHD 600,Intel,256 GB SSD Storage,No HDD,no,Upto 7 Hrs Battery Life,Lenovo IdeaPad 14IGL7 (82V6005CIN) Laptop (14 Inch | Intel Celeron Dual Core | 4 GB | Windows 11 | 256 GB SSD),4,4,14.0,256,0,256,45.0,0,Budget,Standard,7.0,0,Budget,0,10.0,12.0,62.1,12.5,25.0,14.0,11.8,11.4,18.6,84.3,46.7,62.6,32.0
HP,HP 15s-eq2304AU (9D3N3PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::617036::computer::laptops,149090,AMD Hexa-Core Ryzen 5,Amd, 8 GB Expandable,8 GB ,DDR4 RAM,4.0,LCD,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter,HP 15s-eq2304AU (9D3N3PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD),8,8,15.6,512,0,512,65.0,0,Mid Range,Modern Series,9.0,1,Mid,0,62.5,22.0,36.8,25.0,50.0,45.0,31.2,34.2,34.7,67.5,60.0,55.3,46.4
Lenovo,Lenovo V15 (82KB00RJIH) Laptop (15.6 Inch | Core i5 11th Gen | 16 GB | Windows 11 | 512 GB SSD)::617666::computer::laptops,154766,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,16 GB ,DDR4 RAM,2.4,LCD,15.6 ,Integrated,Intel,512 GB SSD Storage,No HDD,no,Upto 5.5 Hrs Battery Life,Lenovo V15 (82KB00RJIH) Laptop (15.6 Inch | Core i5 11th Gen | 16 GB | Windows 11 | 512 GB SSD),16,16,15.6,512,0,512,65.0,0,Mid Range,11th Gen,5.5,0,Mid,0,54.5,12.0,36.8,50.0,50.0,51.8,33.8,24.7,38.7,66.3,36.7,45.6,42.3
Acer,Acer Predator Helios 16 PH16-72 (NH.QNXSI.003) Laptop (16 Inch | Core i9 14th Gen | 16 GB | Windows 11 | 1 TB SSD)::616984::computer::laptops,687966,Intel Core i9 (14th Gen),Intel, 32 GB Expandable,16 GB ,DDR5 RAM,1.6,LCD,16 ,"GeForce RTX 4070 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,330,330W Adapter,Acer Predator Helios 16 PH16-72 (NH.QNXSI.003) Laptop (16 Inch | Core i9 14th Gen | 16 GB | Windows 11 | 1 TB SSD),16,32,16.0,1024,0,1024,330.0,8,Ultra Enthusiast,14th Gen,6.0,1,Premium,1,90.5,85.0,30.5,50.0,100.0,76.2,73.8,86.6,75.2,10.0,40.0,28.2,62.4
Colorful,Colorful Evol P15 (23-HF76B16512E-W-IND) Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::616965::computer::laptops,292366,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB ,DDR5 RAM,4.7,LCD,15.6 ,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,512 GB SSD Storage,No HDD,no,Upto 3 Hrs Battery Life,Colorful Evol P15 (23-HF76B16512E-W-IND) Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD),16,0,15.6,512,0,512,120.0,8,High End,12th Gen,3.0,0,High,1,85.0,85.0,36.8,50.0,50.0,64.0,72.8,85.0,64.2,36.3,20.0,29.9,60.2
Lenovo,Lenovo IdeaPad Pro 5 (83D4002PIN) Laptop (16 Inch | Core Ultra 9 | 32 GB | Windows 11 | 1 TB SSD)::617075::computer::laptops,515966,Intel Core Ultra 9,Intel,Not Expandable,32 GB LP,LPDDR5X RAM,5.5,LED,16 ,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,170,170W Adapter,Lenovo IdeaPad Pro 5 (83D4002PIN) Laptop (16 Inch | Core Ultra 9 | 32 GB | Windows 11 | 1 TB SSD),32,0,16.0,1024,0,1024,170.0,6,Budget,Standard,8.5,1,Premium,1,25.0,73.0,30.5,100.0,100.0,70.0,72.8,58.6,86.0,10.0,56.7,34.8,44.3
ASUS,ASUS Zenbook Duo OLED UX8406MA-QL761WS Laptop (14 Inch | Core Ultra 7 | 32 GB | Windows 11 | 1 TB SSD)::616913::computer::laptops,687966,Intel Core Ultra 7,Intel, 32 GB Expandable,32 GB LP,LPDDR5X RAM,1.4,LED,14 ,Arc,Intel,1024 GB SSD Storage,No HDD,no,Upto 8 Hrs Battery Life,ASUS Zenbook Duo OLED UX8406MA-QL761WS Laptop (14 Inch | Core Ultra 7 | 32 GB | Windows 11 | 1 TB SSD),32,32,14.0,1024,0,1024,65.0,0,High End,Standard,8.0,0,Premium,0,69.5,28.0,62.1,100.0,100.0,87.8,61.5,40.4,65.5,10.0,53.3,43.0,60.1
Colorful,Colorful Evol P15 (23-HE55D16512A-G-IND) Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::616969::computer::laptops,237326,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB ,DDR5 RAM,4.2,LCD,15.6 ,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,no,Upto 3 Hrs Battery Life,Colorful Evol P15 (23-HE55D16512A-G-IND) Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD),16,0,15.6,512,0,512,120.0,6,Mid Range,12th Gen,3.0,0,High,1,63.5,73.0,36.8,50.0,50.0,55.4,63.0,70.1,60.0,48.3,20.0,33.5,52.0
Colorful,Colorful Evol P15 (23-HJ76B16512E-G-IND) Laptop (15.6 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::616971::computer::laptops,330206,Intel Core i7 (13th Gen),Intel,Not Expandable,16 GB ,DDR5 RAM,4.8,LCD,15.6 ,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,512 GB SSD Storage,No HDD,no,Upto 3 Hrs Battery Life,Colorful Evol P15 (23-HJ76B16512E-G-IND) Laptop (15.6 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD),16,0,15.6,512,0,512,120.0,8,High End,13th Gen,3.0,0,Premium,1,85.0,85.0,36.8,50.0,50.0,64.0,72.8,85.0,64.2,28.0,20.0,27.5,59.7
Lenovo,Lenovo ThinkPad E14 (20TAS13V00) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD)::617652::computer::laptops,192606,Intel Core i3 (11th Gen),Intel, 32 GB Expandable,8 GB ,DDR4 RAM,3.0,LCD,14 ,UHD,Intel,256 GB SSD Storage,No HDD,65, Upto 11.9 Hrs Battery Life,Lenovo ThinkPad E14 (20TAS13V00) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD),8,32,14.0,256,0,256,65.0,0,Entry Level,11th Gen,11.9,0,Mid,0,37.5,12.0,62.1,25.0,25.0,30.0,21.6,19.6,22.4,58.0,79.3,67.8,43.1
Acer,Acer Nitro V ANV15-41 (NH.QPESI.001) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::616940::computer::laptops,292366,AMD Octa-Core Ryzen 7 Processor,Amd, 32 GB Expandable,16 GB ,DDR5 RAM,0.0,LCD,15.6 ,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,135,135W Adapter,Acer Nitro V ANV15-41 (NH.QPESI.001) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD),16,32,15.6,512,0,512,135.0,6,High End,Modern Series,9.0,1,High,1,75.0,73.0,36.8,50.0,50.0,60.0,65.4,73.6,60.0,36.3,60.0,45.9,58.3
